step,timestamp_s,episode,motor1_cmd,motor2_cmd,motor3_cmd,motor4_cmd,motor5_cmd,motor6_cmd,motor7_cmd,motor8_cmd,motor9_cmd,motor1_read,motor2_read,motor3_read,motor4_read,motor5_read,motor6_read,motor7_read,motor8_read,motor9_read,base_pos_x,base_pos_y,base_pos_z,base_ori_x,base_ori_y,base_ori_z,base_ori_w,module1_pos_x,module1_pos_y,module1_pos_z,module1_ori_x,module1_ori_y,module1_ori_z,module1_ori_w,module2_pos_x,module2_pos_y,module2_pos_z,module2_ori_x,module2_ori_y,module2_ori_z,module2_ori_w,module3_pos_x,module3_pos_y,module3_pos_z,module3_ori_x,module3_ori_y,module3_ori_z,module3_ori_w,optitrack_sync_ok,optitrack_max_age_ms
5034,5155.566,0,-1730,1658,476,-209,-3123,2265,1103,90,-2709,-1741,1606,465,462,-3263,2271,1009,58,-2710,-1.127755761,-0.301296622,0.082090080,0.000332960,-0.000087470,-0.000575676,0.999999762,-1.148633242,-0.297457874,0.269269586,-0.038963363,-0.091712862,-0.006582892,0.995001137,-1.212585926,-0.291408509,0.468390614,-0.049969565,-0.135442361,-0.017692804,0.989366174,-1.276500106,-0.276491374,0.675473511,-0.067042373,-0.141397864,-0.011009449,0.987618804,1,10.442
5035,5156.589,0,-1507,1324,587,79,-3553,2407,1295,82,-2893,-1592,1340,553,462,-3461,2343,1187,58,-2894,-1.127733350,-0.301237762,0.082101993,0.000341253,0.000023283,-0.000529089,0.999999881,-1.141146541,-0.291908413,0.270043045,-0.063199617,-0.061090413,-0.004904814,0.996117353,-1.193558693,-0.278021902,0.472423315,-0.067200482,-0.108737774,-0.010711366,0.991738617,-1.248667002,-0.263449490,0.681910455,-0.046775192,-0.122920536,-0.002508260,0.991310477,1,9.076
5036,5157.614,0,-1466,988,882,131,-3985,2787,1300,180,-2996,-1543,1007,840,462,-3914,2636,1197,124,-2996,-1.127681494,-0.301151544,0.082117006,0.000095485,-0.000400770,-0.000523938,0.999999762,-1.136424303,-0.279650658,0.269691497,-0.117129408,-0.039117821,-0.004153737,0.992337286,-1.188173771,-0.249067307,0.470468163,-0.093215518,-0.127906993,-0.002765970,0.987392008,-1.250756264,-0.226528212,0.677231431,-0.067081079,-0.141414538,0.007182010,0.987649024,1,8.398
5037,5158.638,0,-1130,911,623,563,-4084,2454,1240,231,-2987,-1249,922,613,462,-4079,2526,1202,177,-2996,-1.127655268,-0.301265329,0.082122348,0.000333588,-0.000163955,-0.000535255,0.999999762,-1.126380444,-0.285288036,0.270588100,-0.093356080,0.008178283,-0.001054977,0.995598674,-1.161676645,-0.264931470,0.476143628,-0.067273438,-0.092046641,-0.000606158,0.993479490,-1.209560513,-0.253797770,0.687893212,-0.038345899,-0.105514385,0.006856827,0.993654490,1,7.046
5038,5159.661,0,-1205,968,641,467,-4011,2477,1048,313,-2877,-1239,945,615,462,-4015,2460,1054,251,-2919,-1.127681732,-0.301277041,0.082118630,0.000303350,0.000182543,-0.000679037,0.999999762,-1.126314163,-0.285540819,0.270537764,-0.091992870,0.007689250,-0.001668653,0.995728552,-1.159807444,-0.265640378,0.476547390,-0.067339651,-0.084825717,0.000195164,0.994117737,-1.203211665,-0.252035648,0.689056993,-0.047669377,-0.093060583,0.003950315,0.994510770,1,13.236
5039,5160.685,0,-869,688,585,899,-4371,2405,1068,218,-2802,-1001,707,574,462,-4333,2410,1054,224,-2855,-1.127636433,-0.301257491,0.082144208,0.000206257,-0.000278703,-0.000698952,0.999999762,-1.116633058,-0.284555286,0.270379394,-0.096286699,0.051928714,0.003232876,0.993992865,-1.131762505,-0.262744874,0.478427440,-0.069783472,-0.039725091,0.003207365,0.996765733,-1.156659484,-0.246595919,0.693675876,-0.056862701,-0.048277318,0.006224717,0.997194648,1,4.866
5040,5161.709,0,-1205,757,852,467,-4282,2748,1218,68,-2802,-1185,733,811,462,-4287,2630,1128,77,-2852,-1.127621174,-0.301141888,0.082114764,0.000434426,0.000410580,-0.000533628,0.999999762,-1.122569323,-0.277715266,0.270044655,-0.126678512,0.028645638,0.001220042,0.991529346,-1.148189545,-0.245211497,0.475485831,-0.090961017,-0.066016667,0.004670770,0.993652940,-1.184943795,-0.220291957,0.688125491,-0.076370761,-0.077178665,0.008567806,0.994051158,1,11.520
5041,5162.734,0,-1210,857,757,461,-4153,2625,1410,-44,-2882,-1211,821,746,462,-4158,2623,1291,-41,-2883,-1.127629161,-0.301185042,0.082099646,0.000392784,0.000261686,-0.000593937,0.999999762,-1.123980522,-0.280506015,0.270095617,-0.117028810,0.018671101,0.000316302,0.992953002,-1.152939677,-0.252022862,0.475840390,-0.082456857,-0.074594617,0.003186594,0.993793964,-1.196427822,-0.233323857,0.687904477,-0.058751523,-0.101471260,0.007916828,0.993070543,1,3.701
5042,5163.757,0,-1525,1186,743,55,-3731,2609,1571,-237,-2850,-1521,1131,733,462,-3864,2607,1421,-236,-2880,-1.127737403,-0.301225305,0.082103141,0.000291785,0.000062222,-0.000632001,0.999999762,-1.137313247,-0.284354299,0.270029962,-0.096731655,-0.040781524,-0.004514189,0.994464457,-1.189549446,-0.262429327,0.471837252,-0.069954991,-0.132094488,-0.004171611,0.988756835,-1.259692788,-0.251157969,0.677126288,-0.039114546,-0.170869514,0.008324822,0.984481812,1,10.724
5043,5164.781,0,-1427,1423,408,181,-3425,2177,1714,-356,-2874,-1494,1381,407,462,-3532,2274,1547,-359,-2880,-1.127757788,-0.301298022,0.082081728,0.000482137,-0.000011774,-0.000675446,0.999999642,-1.138585806,-0.296622932,0.270476252,-0.043376330,-0.044609446,-0.003892708,0.998054862,-1.187552691,-0.292288423,0.474195123,-0.038788304,-0.105076075,-0.008624780,0.993670046,-1.251080275,-0.295364469,0.681927800,-0.005240243,-0.165818483,0.000496699,0.986142218,1,9.028
5044,5165.805,0,-1367,1088,683,259,-3857,2531,1712,-286,-2942,-1443,1112,642,462,-3760,2323,1548,-323,-2944,-1.127675414,-0.301225185,0.082122937,0.000466294,-0.000345438,-0.000497126,0.999999762,-1.134272695,-0.286956906,0.270461082,-0.085596859,-0.029344114,-0.004108313,0.995889127,-1.176690578,-0.268464923,0.475061059,-0.066488519,-0.091682136,-0.003947280,0.993558347,-1.234244466,-0.261665285,0.684374332,-0.016167313,-0.146811545,0.006996437,0.989007592,1,7.874
5045,5166.829,0,-1608,1398,614,-51,-3459,2443,1520,-169,-2867,-1608,1327,604,462,-3707,2441,1520,-225,-2919,-1.127732873,-0.301299483,0.082087800,0.000335093,0.000128100,-0.000404488,0.999999881,-1.141600013,-0.290422618,0.269928962,-0.069387004,-0.062033016,-0.004980528,0.995646775,-1.198441386,-0.277701259,0.471554101,-0.051930014,-0.132325545,-0.009639875,0.989798188,-1.272051811,-0.276731402,0.675950706,-0.009238769,-0.186965168,0.007391098,0.982295275,1,7.258
5046,5167.853,0,-1365,1062,707,261,-3890,2562,1558,-123,-2951,-1453,1111,668,462,-3675,2475,1520,-179,-2952,-1.127694249,-0.301270127,0.082113869,0.000301148,0.000110740,-0.000539247,0.999999881,-1.134649873,-0.286184698,0.270270318,-0.087730698,-0.031683989,-0.004141710,0.995631695,-1.178799748,-0.265321046,0.474153012,-0.074501880,-0.098604910,-0.004422327,0.992323995,-1.238474369,-0.255466580,0.682869852,-0.027474659,-0.153876588,0.007802000,0.987677276,1,15.012
5047,5168.877,0,-1113,804,713,585,-4222,2570,1366,-18,-2864,-1211,818,683,462,-4145,2490,1369,-86,-2921,-1.127640367,-0.301245898,0.082118593,0.000161054,-0.000214246,-0.000495927,0.999999881,-1.124190569,-0.282298952,0.270260036,-0.108032368,0.015022891,-0.000184473,0.994033873,-1.152752399,-0.256499499,0.476560801,-0.079854541,-0.069784619,0.001203611,0.994360030,-1.198832512,-0.242356002,0.688381910,-0.039619692,-0.118602723,0.009525151,0.992105365,1,5.116
5048,5169.901,0,-1368,723,1049,257,-4326,3002,1414,-61,-2869,-1371,725,999,462,-4324,2807,1370,-86,-2915,-1.127641678,-0.301163733,0.082114756,0.000287776,-0.000171286,-0.000401183,0.999999881,-1.128577828,-0.271625310,0.268904001,-0.150213227,-0.002888133,-0.003549132,0.988643110,-1.168783545,-0.229401782,0.470252007,-0.113858499,-0.107146107,0.006018057,0.987684071,-1.230365276,-0.201476812,0.676646531,-0.074840754,-0.152981013,0.018073086,0.985225379,1,11.639
5049,5170.925,0,-1032,530,906,689,-4574,2818,1484,-174,-2826,-1161,544,898,462,-4570,2826,1399,-172,-2884,-1.127613187,-0.301183224,0.082117639,0.000076092,0.000051101,-0.000518037,0.999999881,-1.120615482,-0.273265779,0.269168258,-0.146444872,0.029829025,0.000927263,0.988768578,-1.148872495,-0.232522890,0.472617328,-0.109953746,-0.084356494,0.007574820,0.990321577,-1.200765848,-0.205243871,0.681662142,-0.072538748,-0.129925221,0.018439587,0.988694966,1,2.653
5050,5171.949,0,-748,546,606,1055,-4553,2431,1378,-260,-2634,-861,545,597,462,-4558,2471,1380,-264,-2719,-1.127594113,-0.301261008,0.082131475,0.000357905,-0.000087014,-0.000676070,0.999999762,-1.109959960,-0.281678230,0.269825429,-0.109379128,0.083600275,0.004722761,0.990467012,-1.114612460,-0.254962921,0.477647930,-0.077935912,-0.019283978,0.005955874,0.996754110,-1.141708255,-0.237351075,0.692388713,-0.057724029,-0.077644527,0.010383256,0.995254517,1,9.993
5051,5172.973,0,-492,623,273,1383,-4454,2004,1246,-68,-2694,-612,608,270,462,-4459,2060,1250,-129,-2719,-1.127604961,-0.301318765,0.082132682,0.000336216,0.000099250,-0.000485101,0.999999881,-1.102163911,-0.291496962,0.269270390,-0.063021161,0.115737349,0.006061164,0.991260111,-1.085714459,-0.283235282,0.478939474,-0.039222784,0.041859556,0.003702735,0.998346448,-1.084122300,-0.280910909,0.696184099,-0.024842739,-0.005909971,0.004630639,0.999663234,1,16.972
5052,5173.996,0,-588,850,142,1260,-4163,1836,1054,-9,-2561,-612,803,130,462,-4172,1846,1060,-72,-2632,-1.127585411,-0.301352352,0.082108408,0.000310066,-0.000034297,-0.000448737,0.999999881,-1.103840232,-0.298084408,0.269550472,-0.034139231,0.111119367,0.007153809,0.993194818,-1.086362600,-0.301415175,0.479358315,-0.013323379,0.055307463,0.002585266,0.998377204,-1.076096416,-0.304912925,0.696476400,-0.022113029,0.020406814,0.003401873,0.999541402,1,7.489
5053,5175.021,0,-332,841,-105,1589,-4174,1518,862,9,-2387,-448,815,-107,463,-4171,1542,868,-53,-2470,-1.127609134,-0.301379293,0.082128525,0.000455520,-0.000150801,-0.000328174,0.999999881,-1.098714709,-0.304640442,0.268564492,-0.003425324,0.131472498,0.006673818,0.991291523,-1.069128394,-0.321975023,0.476584435,0.018629389,0.087433986,0.000632801,0.995995879,-1.041668296,-0.333975971,0.691828310,-0.016286083,0.064550765,0.004365963,0.997772038,1,23.815
5054,5176.045,0,-668,911,161,1157,-4084,1860,851,147,-2514,-662,861,124,464,-4085,1785,857,84,-2516,-1.127604127,-0.301314831,0.082111470,0.000560395,0.000010065,-0.000575184,0.999999762,-1.105866790,-0.299491137,0.269808739,-0.026416222,0.102964364,0.005955760,0.994316399,-1.087578773,-0.309733868,0.479833126,0.009055927,0.067169696,0.001942928,0.997698605,-1.067891121,-0.317205995,0.695939839,-0.024842780,0.051759657,0.004000533,0.998342514,1,5.967
5055,5177.068,0,-846,796,454,929,-4232,2236,860,330,-2706,-848,802,407,464,-4230,2135,857,263,-2707,-1.127587438,-0.301279873,0.082114518,0.000591722,0.000550890,-0.000495574,0.999999523,-1.111288190,-0.290665358,0.270270556,-0.065923035,0.075866297,0.003584957,0.994929969,-1.108395815,-0.284943074,0.480893821,-0.021801185,0.021801662,0.003597443,0.999518156,-1.104622364,-0.282244921,0.698031068,-0.039862566,0.022574216,0.002543724,0.998946965,1,12.885
5056,5178.092,0,-621,872,153,1218,-4134,1849,1052,248,-2816,-714,839,144,464,-4136,1938,982,253,-2816,-1.127575755,-0.301327437,0.082115509,0.000564400,0.000236014,-0.000652534,0.999999642,-1.106740236,-0.298222721,0.270094544,-0.035088699,0.095265813,0.005575218,0.994817674,-1.096243978,-0.304207295,0.480431527,-0.000434830,0.038544964,0.002140367,0.999254525,-1.086428523,-0.314582676,0.696989834,0.000289513,0.036762569,0.003184950,0.999318957,1,12.170
5057,5179.117,0,-787,782,409,1005,-4250,2178,1169,322,-3007,-788,788,368,464,-4249,2015,1095,266,-3008,-1.127553582,-0.301260173,0.082103498,0.000753224,0.000494352,-0.000542085,0.999999523,-1.109456420,-0.291823477,0.270193666,-0.061098564,0.087339386,0.005186885,0.994289637,-1.102182269,-0.288631469,0.480736136,-0.016996207,0.031022886,0.002556061,0.999370873,-1.095465422,-0.298049867,0.697809100,0.008958588,0.025960799,0.003214462,0.999617696,1,10.974
5058,5180.140,0,-990,785,609,743,-4246,2436,1241,130,-2887,-993,787,567,464,-4249,2346,1149,138,-2928,-1.127578139,-0.301223934,0.082093559,0.000691825,0.000462832,-0.000642001,0.999999523,-1.115921021,-0.285590053,0.270381629,-0.089278653,0.056271449,0.003835515,0.994408429,-1.125310898,-0.270543188,0.480028540,-0.041884884,-0.015456243,0.004223563,0.998994052,-1.140039086,-0.268546879,0.696879029,-0.018714055,-0.024020258,0.005695784,0.999520063,1,9.985
5059,5181.165,0,-1030,908,526,691,-4087,2329,1059,322,-2897,-1030,860,514,464,-4091,2331,1065,261,-2928,-1.127619028,-0.301262081,0.082112558,0.000164327,0.000081718,-0.000704196,0.999999762,-1.117858410,-0.287857056,0.270600796,-0.081219576,0.047667440,0.002868464,0.995551646,-1.130686641,-0.275524437,0.480064601,-0.037512917,-0.024082836,0.002643414,0.999002397,-1.148456812,-0.275355667,0.696821630,-0.015237910,-0.031109463,0.004887191,0.999387860,1,9.292
5060,5182.188,0,-1218,760,862,451,-4279,2761,1162,221,-2899,-1219,765,812,464,-4277,2566,1100,227,-2928,-1.127589583,-0.301180989,0.082110658,0.000393092,0.000354436,-0.000657729,0.999999642,-1.123062730,-0.277929276,0.269820392,-0.125206068,0.020110117,-0.000400992,0.991926908,-1.150111794,-0.248388276,0.475974321,-0.077189691,-0.069293357,0.004142766,0.994596958,-1.186352253,-0.231541634,0.689564049,-0.055803284,-0.075273536,0.008877738,0.995560646,1,7.872
5061,5183.212,0,-1154,986,572,532,-3987,2388,1226,29,-2771,-1212,944,568,463,-4019,2543,1136,34,-2824,-1.127640843,-0.301279455,0.082104601,0.000532720,-0.000078260,-0.000665149,0.999999642,-1.124631047,-0.286710978,0.270590425,-0.086928874,0.014894434,-0.001065313,0.996102691,-1.155281782,-0.270411044,0.477486074,-0.052367553,-0.081853904,0.000527380,0.995267510,-1.198463678,-0.262011290,0.690158844,-0.036073286,-0.094551258,0.004102142,0.994857788,1,12.565
5062,5184.236,0,-1214,1322,296,456,-3555,2032,1273,151,-2940,-1216,1253,284,463,-3715,2081,1180,105,-2941,-1.127702355,-0.301340222,0.082089856,0.000566361,0.000303657,-0.000535777,0.999999642,-1.128405094,-0.298927128,0.270841300,-0.031828754,0.000853904,-0.000656016,0.999492764,-1.156903505,-0.303287804,0.478896350,-0.010856999,-0.058792617,-0.004504294,0.998201013,-1.190327525,-0.315656364,0.693728447,0.013396360,-0.071005955,0.001175164,0.997385204,1,5.763
5063,5185.260,0,-1550,1654,300,24,-3130,2039,1409,144,-3069,-1539,1588,284,463,-3331,2042,1308,105,-3068,-1.127728105,-0.301355153,0.082100198,0.000911448,0.000151945,-0.000373576,0.999999523,-1.141946673,-0.303089082,0.270028621,-0.012896704,-0.057916809,-0.003299087,0.998232722,-1.190780163,-0.310940862,0.473741889,-0.012112641,-0.091060251,-0.008487641,0.995735526,-1.239537716,-0.327723742,0.685296118,0.034401160,-0.108898871,0.000850646,0.993457019,1,13.324
5064,5186.284,0,-1226,1649,-19,441,-3135,1627,1349,12,-2877,-1330,1610,-22,462,-3262,1708,1308,19,-2932,-1.127727509,-0.301388204,0.082096569,0.000589698,0.000132727,-0.000445478,0.999999762,-1.134970665,-0.311585277,0.270069629,0.025705410,-0.026718078,-0.001397435,0.999311566,-1.168172002,-0.334333539,0.476062059,0.014949649,-0.044812828,-0.003758462,0.998876512,-1.199407935,-0.361345232,0.689711213,0.054232132,-0.071858682,-0.001713783,0.995937943,1,3.660
5065,5187.308,0,-1413,1781,36,200,-2966,1699,1200,-31,-2685,-1413,1722,0,462,-3119,1679,1205,-28,-2762,-1.127711177,-0.301403850,0.082101688,0.000966644,0.000207652,-0.000462187,0.999999404,-1.138793707,-0.312804013,0.269511312,0.032062225,-0.043193117,-0.002320852,0.998549521,-1.174970388,-0.336593032,0.474907905,0.014871792,-0.042293999,-0.004092518,0.998986185,-1.205699921,-0.358930409,0.689100564,0.034219846,-0.071722485,-0.003139669,0.996832550,1,10.380
5066,5188.332,0,-1560,1592,372,11,-3209,2131,1097,126,-2739,-1561,1589,320,462,-3210,1958,1103,72,-2762,-1.127714276,-0.301347256,0.082112283,0.001001784,0.000129800,-0.000684179,0.999999285,-1.142644525,-0.302326322,0.269947588,-0.014776385,-0.061325621,-0.003907035,0.998000801,-1.187379956,-0.307169050,0.474751025,-0.026970241,-0.066047542,-0.007331000,0.997424960,-1.225749612,-0.309179395,0.688890934,-0.019720042,-0.089206554,-0.005130530,0.995804727,1,9.736
5067,5189.356,0,-1578,1729,253,-12,-3033,1978,905,301,-2722,-1578,1670,241,462,-3164,1982,911,237,-2761,-1.127728820,-0.301396757,0.082085453,0.000835902,0.000021673,-0.000526781,0.999999523,-1.143933415,-0.305417866,0.269696474,-0.003752141,-0.067458272,-0.003979906,0.997707129,-1.191720247,-0.314227730,0.473476201,-0.017636316,-0.075515002,-0.008645848,0.996951222,-1.229342580,-0.316882521,0.687802255,-0.024427773,-0.076399989,-0.006534098,0.996756613,1,8.963
5068,5190.380,0,-1365,1393,376,262,-3465,2136,723,317,-2556,-1430,1404,342,462,-3382,2047,728,256,-2616,-1.127686739,-0.301328391,0.082105726,0.000569374,0.000357760,-0.000579182,0.999999642,-1.136425734,-0.299385279,0.270595878,-0.029514706,-0.035938397,-0.002821646,0.998914123,-1.174155951,-0.299586624,0.476823568,-0.034402128,-0.059919901,-0.007227297,0.997583985,-1.202770352,-0.289166093,0.692123950,-0.061979242,-0.048652299,-0.005685307,0.996874690,1,6.953
5069,5191.404,0,-1057,1157,304,658,-3768,2043,531,322,-2369,-1155,1161,293,462,-3760,2046,536,256,-2444,-1.127655268,-0.301339418,0.082114540,0.000600210,0.000002817,-0.000612678,0.999999642,-1.125653982,-0.297676504,0.270924956,-0.037269328,0.012609845,-0.000562429,0.999225616,-1.147631288,-0.299530417,0.480074108,-0.019657232,-0.035053968,-0.002841585,0.999188125,-1.163711667,-0.287596643,0.696300209,-0.082955375,-0.016152959,-0.003846511,0.996414900,1,7.507
5070,5192.428,0,-1098,1493,9,605,-3336,1664,390,329,-2235,-1153,1424,-1,462,-3493,1719,392,270,-2318,-1.127721906,-0.301442713,0.082109779,0.000679146,0.000504406,-0.000409284,0.999999642,-1.127792716,-0.309200436,0.270529717,0.013024222,0.006734848,0.000083762,0.999892473,-1.148155093,-0.330257833,0.478918582,0.017611867,-0.016622581,-0.000897418,0.999706328,-1.156283855,-0.331065148,0.695647895,-0.062840179,0.005917370,-0.002679586,0.998002470,1,5.714
5071,5193.452,0,-762,1298,-132,1037,-3587,1483,550,327,-2393,-879,1300,-137,462,-3539,1493,521,270,-2395,-1.127666473,-0.301413685,0.082111113,0.000808772,0.000406846,-0.000562267,0.999999404,-1.118043423,-0.312064856,0.270088643,0.028075377,0.051850948,0.002679335,0.998256505,-1.119574308,-0.339518785,0.479076117,0.033987243,0.033418849,0.002610957,0.998860002,-1.107316375,-0.348395526,0.695319891,-0.040316142,0.050049070,0.003205378,0.997927547,1,21.672
5072,5194.476,0,-732,1251,-115,1076,-3648,1505,742,202,-2460,-834,1255,-134,463,-3644,1500,682,208,-2461,-1.127632141,-0.301369548,0.082114063,0.000733900,-0.000000609,-0.000504530,0.999999642,-1.116202712,-0.311487705,0.270020187,0.024622953,0.059177104,0.002988752,0.997939289,-1.115397215,-0.339708865,0.478863746,0.040586393,0.035394363,0.001705921,0.998547494,-1.103873134,-0.355395466,0.694939792,-0.018389091,0.044419795,0.003381947,0.998838007,1,3.848
5073,5195.499,0,-605,1460,-451,1239,-3379,1073,597,370,-2483,-709,1416,-444,463,-3447,1173,601,300,-2483,-1.127672553,-0.301501036,0.082107857,0.000938997,0.000455207,-0.000172593,0.999999523,-1.113387227,-0.322120309,0.268509388,0.072925158,0.072689697,0.004714861,0.994673848,-1.102647424,-0.368654996,0.474094659,0.078776732,0.070137054,0.005353220,0.994407535,-1.075643301,-0.401373029,0.686659515,0.020446423,0.080041572,0.010552890,0.996525943,1,10.091
5074,5196.524,0,-316,1507,-787,1610,-3318,641,597,428,-2541,-430,1467,-781,464,-3373,708,601,361,-2540,-1.127590299,-0.301564157,0.082136035,0.001246510,0.000169714,-0.000133268,0.999999285,-1.105115533,-0.333012074,0.265998751,0.126361981,0.104787871,0.005208478,0.986420333,-1.073187947,-0.399099082,0.463270456,0.126416355,0.129426703,0.008251237,0.983463109,-1.019303560,-0.455063015,0.665942848,0.082004532,0.147798434,0.021619894,0.985374808,1,1.987
5075,5197.547,0,-558,1463,-501,1299,-3375,1009,789,288,-2593,-560,1459,-527,465,-3375,846,729,294,-2593,-1.127546906,-0.301445782,0.082131013,0.001501210,0.000212585,-0.000463680,0.999998808,-1.109799385,-0.326435536,0.267313898,0.096814364,0.091435894,0.007697206,0.991063714,-1.082923770,-0.385301560,0.468368500,0.113543965,0.122323267,0.009754062,0.985925853,-1.032303691,-0.438557923,0.672510803,0.083633013,0.136923835,0.018784039,0.986866057,1,8.737
5076,5198.571,0,-336,1265,-525,1584,-3629,978,942,327,-2785,-443,1271,-530,465,-3623,916,875,301,-2785,-1.127530336,-0.301434487,0.082113981,0.001217317,0.000374162,-0.000542342,0.999999046,-1.103794456,-0.324116409,0.267355621,0.086693950,0.117883198,0.008430755,0.989199996,-1.071271300,-0.380682170,0.468125373,0.114175975,0.125680849,0.004880457,0.985466599,-1.021180511,-0.440136284,0.670562446,0.104907237,0.135612920,0.014890095,0.985079706,1,24.365
5077,5199.596,0,-672,1370,-294,1153,-3494,1274,996,378,-2890,-666,1316,-325,465,-3548,1219,936,329,-2891,-1.127591252,-0.301397771,0.082116328,0.001098003,0.000085201,-0.000631671,0.999999166,-1.110986829,-0.318993092,0.268873423,0.061079398,0.084829211,0.005997156,0.994503617,-1.090708494,-0.365957946,0.473934114,0.093926080,0.098201618,0.004589187,0.990713596,-1.052321672,-0.419414192,0.680530727,0.101175547,0.108570337,0.011971855,0.988854289,1,6.505
